"TIME","GEO","UNIT","ENGINE","Value","Flag and Footnotes"
"2002","Romania","Number","Over 125 cm³",":",""
"2002","Slovenia","Number","Total","11,200",""
"2002","Slovenia","Number","125 cm³ or less","2,400",""
"2002","Slovenia","Number","Over 125 cm³","8,800",""
"2002","Slovakia","Number","Total","47,900",""
"2002","Slovakia","Number","125 cm³ or less",":",""
"2002","Slovakia","Number","Over 125 cm³",":",""
"2002","Finland","Number","Total","116,000","d"
"2002","Finland","Number","125 cm³ or less","27,000","d"
"2002","Finland","Number","Over 125 cm³","89,000","d"
"2002","Sweden","Number","Total","174,510",""
"2002","Sweden","Number","125 cm³ or less","11,180",""
"2002","Sweden","Number","Over 125 cm³","163,100",""
"2002","United Kingdom","Number","Total","1,112,000","d"
"2002","United Kingdom","Number","125 cm³ or less","355,000",""
"2002","United Kingdom","Number","Over 125 cm³","744,000",""
"2002","Iceland","Number","Total","3,000",""
"2002","Iceland","Number","125 cm³ or less","1,000",""
"2002","Iceland","Number","Over 125 cm³","2,000",""
"2002","Liechtenstein","Number","Total","2,310","d"
"2002","Liechtenstein","Number","125 cm³ or less","748",""
"2002","Liechtenstein","Number","Over 125 cm³","1,558",""
"2002","Norway","Number","Total",":",""
"2002","Norway","Number","125 cm³ or less",":",""
"2002","Norway","Number","Over 125 cm³",":",""
"2002","Switzerland","Number","Total","545,000",""
"2002","Switzerland","Number","125 cm³ or less","305,000",""
"2002","Switzerland","Number","Over 125 cm³","240,000",""
"2002","Former Yugoslav Republic of Macedonia, the","Number","Total","3,000",""
"2002","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2002","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2002","Turkey","Number","Total","1,046,910",""
"2002","Turkey","Number","125 cm³ or less",":",""
"2002","Turkey","Number","Over 125 cm³",":",""
"2003","Belgium","Number","Total","319,000",""
"2003","Belgium","Number","125 cm³ or less",":",""
"2003","Belgium","Number","Over 125 cm³",":",""
"2003","Bulgaria","Number","Total","243,000",""
"2003","Bulgaria","Number","125 cm³ or less",":",""
"2003","Bulgaria","Number","Over 125 cm³",":",""
"2003","Czech Republic","Number","Total","752,000","d"
"2003","Czech Republic","Number","125 cm³ or less","478,000","d"
"2003","Czech Republic","Number","Over 125 cm³","274,000",""
"2003","Denmark","Number","Total",":",""
"2003","Denmark","Number","125 cm³ or less",":",""
"2003","Denmark","Number","Over 125 cm³",":",""
"2003","Germany (until 1990 former territory of the FRG)","Number","Total","3,745,000",""
"2003","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less","716,000",""
"2003","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³","3,029,000",""
"2003","Estonia","Number","Total","8,100",""
"2003","Estonia","Number","125 cm³ or less",":",""
"2003","Estonia","Number","Over 125 cm³",":",""
"2003","Ireland","Number","Total","35,000",""
"2003","Ireland","Number","125 cm³ or less","15,000",""
"2003","Ireland","Number","Over 125 cm³","20,000",""
"2003","Greece","Number","Total","970,000",""
"2003","Greece","Number","125 cm³ or less",":",""
"2003","Greece","Number","Over 125 cm³",":",""
"2003","Spain","Number","Total","1,514,000",""
"2003","Spain","Number","125 cm³ or less",":",""
"2003","Spain","Number","Over 125 cm³",":",""
"2003","France","Number","Total","1,091,000",""
"2003","France","Number","125 cm³ or less","421,000",""
"2003","France","Number","Over 125 cm³","670,000",""
"2003","Croatia","Number","Total","34,000",""
"2003","Croatia","Number","125 cm³ or less","34,000",""
"2003","Croatia","Number","Over 125 cm³","0",""
"2003","Italy","Number","Total","4,376,000",""
"2003","Italy","Number","125 cm³ or less","1,404,000",""
"2003","Italy","Number","Over 125 cm³","2,972,000",""
"2003","Cyprus","Number","Total","14,300",""
"2003","Cyprus","Number","125 cm³ or less","7,200",""
"2003","Cyprus","Number","Over 125 cm³","7,100",""
"2003","Latvia","Number","Total","22,900",""
"2003","Latvia","Number","125 cm³ or less",":",""
"2003","Latvia","Number","Over 125 cm³",":",""
"2003","Lithuania","Number","Total","21,873","d"
"2003","Lithuania","Number","125 cm³ or less",":",""
"2003","Lithuania","Number","Over 125 cm³",":",""
"2003","Luxembourg","Number","Total","14,000",""
"2003","Luxembourg","Number","125 cm³ or less","720",""
"2003","Luxembourg","Number","Over 125 cm³","13,000",""
"2003","Hungary","Number","Total","103,000",""
"2003","Hungary","Number","125 cm³ or less","31,000",""
"2003","Hungary","Number","Over 125 cm³","72,000",""
"2003","Malta","Number","Total",":",""
"2003","Malta","Number","125 cm³ or less",":",""
"2003","Malta","Number","Over 125 cm³",":",""
"2003","Netherlands","Number","Total","516,000",""
"2003","Netherlands","Number","125 cm³ or less","8,000",""
"2003","Netherlands","Number","Over 125 cm³","508,000",""
"2003","Austria","Number","Total","305,000",""
"2003","Austria","Number","125 cm³ or less","44,000",""
"2003","Austria","Number","Over 125 cm³","261,000",""
"2003","Poland","Number","Total","845,500",""
"2003","Poland","Number","125 cm³ or less","340,100",""
"2003","Poland","Number","Over 125 cm³","506,000",""
"2003","Portugal","Number","Total",":",""
"2003","Portugal","Number","125 cm³ or less",":",""
"2003","Portugal","Number","Over 125 cm³",":",""
"2003","Romania","Number","Total",":",""
"2003","Romania","Number","125 cm³ or less",":",""
"2003","Romania","Number","Over 125 cm³",":",""
"2003","Slovenia","Number","Total","12,000",""
"2003","Slovenia","Number","125 cm³ or less",":",""
"2003","Slovenia","Number","Over 125 cm³",":",""
"2003","Slovakia","Number","Total","48,700",""
"2003","Slovakia","Number","125 cm³ or less",":",""
"2003","Slovakia","Number","Over 125 cm³",":",""
"2003","Finland","Number","Total","130,000","d"
"2003","Finland","Number","125 cm³ or less","28,000","d"
"2003","Finland","Number","Over 125 cm³","102,000","d"
"2003","Sweden","Number","Total","187,850",""
"2003","Sweden","Number","125 cm³ or less","11,490",""
"2003","Sweden","Number","Over 125 cm³","176,140",""
"2003","United Kingdom","Number","Total","1,181,000",""
"2003","United Kingdom","Number","125 cm³ or less","365,000",""
"2003","United Kingdom","Number","Over 125 cm³",":",""
"2003","Iceland","Number","Total","3,000",""
"2003","Iceland","Number","125 cm³ or less","1,000",""
"2003","Iceland","Number","Over 125 cm³","2,000",""
"2003","Liechtenstein","Number","Total","2,402","d"
"2003","Liechtenstein","Number","125 cm³ or less","751",""
"2003","Liechtenstein","Number","Over 125 cm³","1,647",""
"2003","Norway","Number","Total",":",""
"2003","Norway","Number","125 cm³ or less",":",""
"2003","Norway","Number","Over 125 cm³",":",""
"2003","Switzerland","Number","Total","567,000",""
"2003","Switzerland","Number","125 cm³ or less","309,000",""
"2003","Switzerland","Number","Over 125 cm³","258,000",""
"2003","Former Yugoslav Republic of Macedonia, the","Number","Total",":",""
"2003","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2003","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2003","Turkey","Number","Total","1,073,000",""
"2003","Turkey","Number","125 cm³ or less",":",""
"2003","Turkey","Number","Over 125 cm³",":",""
"2004","Belgium","Number","Total","322,000",""
"2004","Belgium","Number","125 cm³ or less",":",""
"2004","Belgium","Number","Over 125 cm³",":",""
"2004","Bulgaria","Number","Total","93,000",""
"2004","Bulgaria","Number","125 cm³ or less",":",""
"2004","Bulgaria","Number","Over 125 cm³",":",""
"2004","Czech Republic","Number","Total","757,000","d"
"2004","Czech Republic","Number","125 cm³ or less","481,000","d"
"2004","Czech Republic","Number","Over 125 cm³","276,000",""
"2004","Denmark","Number","Total",":",""
"2004","Denmark","Number","125 cm³ or less",":",""
"2004","Denmark","Number","Over 125 cm³",":",""
"2004","Germany (until 1990 former territory of the FRG)","Number","Total","3,828,000",""
"2004","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less","99,000",""
"2004","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³","3,729,000",""
"2004","Estonia","Number","Total","9,000",""
"2004","Estonia","Number","125 cm³ or less",":",""
"2004","Estonia","Number","Over 125 cm³",":",""
"2004","Ireland","Number","Total","35,000",""
"2004","Ireland","Number","125 cm³ or less","14,000",""
"2004","Ireland","Number","Over 125 cm³","21,000",""
"2004","Greece","Number","Total","1,042,605",""
"2004","Greece","Number","125 cm³ or less",":",""
"2004","Greece","Number","Over 125 cm³",":",""
"2004","Spain","Number","Total","1,612,000","d"
"2004","Spain","Number","125 cm³ or less",":",""
"2004","Spain","Number","Over 125 cm³",":",""
"2004","France","Number","Total","1,131,000",""
"2004","France","Number","125 cm³ or less","440,000",""
"2004","France","Number","Over 125 cm³","691,000",""
"2004","Croatia","Number","Total","39,000",""
"2004","Croatia","Number","125 cm³ or less","39,000",""
"2004","Croatia","Number","Over 125 cm³","0",""
"2004","Italy","Number","Total","4,575,000",""
"2004","Italy","Number","125 cm³ or less","1,343,000",""
"2004","Italy","Number","Over 125 cm³","3,232,000",""
"2004","Cyprus","Number","Total","15,400",""
"2004","Cyprus","Number","125 cm³ or less","7,900",""
"2004","Cyprus","Number","Over 125 cm³","7,500",""
"2004","Latvia","Number","Total","23,982",""
"2004","Latvia","Number","125 cm³ or less",":",""
"2004","Latvia","Number","Over 125 cm³",":",""
"2004","Lithuania","Number","Total","22,861","d"
"2004","Lithuania","Number","125 cm³ or less",":",""
"2004","Lithuania","Number","Over 125 cm³",":",""
"2004","Luxembourg","Number","Total","14,000",""
"2004","Luxembourg","Number","125 cm³ or less","810",""
"2004","Luxembourg","Number","Over 125 cm³","13,000",""
"2004","Hungary","Number","Total","112,000",""
"2004","Hungary","Number","125 cm³ or less","30,000",""
"2004","Hungary","Number","Over 125 cm³","82,000",""
"2004","Malta","Number","Total",":",""
"2004","Malta","Number","125 cm³ or less",":",""
"2004","Malta","Number","Over 125 cm³",":",""
"2004","Netherlands","Number","Total","537,000",""
"2004","Netherlands","Number","125 cm³ or less","10,000",""
"2004","Netherlands","Number","Over 125 cm³","527,000",""
"2004","Austria","Number","Total","316,000",""
"2004","Austria","Number","125 cm³ or less","47,000",""
"2004","Austria","Number","Over 125 cm³","269,000",""
"2004","Poland","Number","Total","836,000",""
"2004","Poland","Number","125 cm³ or less","337,000",""
"2004","Poland","Number","Over 125 cm³","499,000",""
"2004","Portugal","Number","Total",":",""
"2004","Portugal","Number","125 cm³ or less",":",""
"2004","Portugal","Number","Over 125 cm³",":",""
"2004","Romania","Number","Total","104,500",""
"2004","Romania","Number","125 cm³ or less",":",""
"2004","Romania","Number","Over 125 cm³",":",""
"2004","Slovenia","Number","Total","12,000",""
"2004","Slovenia","Number","125 cm³ or less",":",""
"2004","Slovenia","Number","Over 125 cm³",":",""
"2004","Slovakia","Number","Total","52,000",""
"2004","Slovakia","Number","125 cm³ or less",":",""
"2004","Slovakia","Number","Over 125 cm³",":",""
"2004","Finland","Number","Total","143,000","d"
"2004","Finland","Number","125 cm³ or less","29,000","d"
"2004","Finland","Number","Over 125 cm³","113,000","d"
"2004","Sweden","Number","Total","205,570",""
"2004","Sweden","Number","125 cm³ or less","12,690",""
"2004","Sweden","Number","Over 125 cm³","192,540",""
"2004","United Kingdom","Number","Total","1,109,148","d"
"2004","United Kingdom","Number","125 cm³ or less","266,094",""
"2004","United Kingdom","Number","Over 125 cm³","816,054",""
"2004","Iceland","Number","Total","3,000",""
"2004","Iceland","Number","125 cm³ or less","1,000",""
"2004","Iceland","Number","Over 125 cm³","2,000",""
"2004","Liechtenstein","Number","Total","2,562","d"
"2004","Liechtenstein","Number","125 cm³ or less","833",""
"2004","Liechtenstein","Number","Over 125 cm³","1,725",""
"2004","Norway","Number","Total","104,000",""
"2004","Norway","Number","125 cm³ or less","12,000",""
"2004","Norway","Number","Over 125 cm³","91,000",""
"2004","Switzerland","Number","Total","583,000",""
"2004","Switzerland","Number","125 cm³ or less","310,000",""
"2004","Switzerland","Number","Over 125 cm³","273,000",""
"2004","Former Yugoslav Republic of Macedonia, the","Number","Total",":",""
"2004","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2004","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2004","Turkey","Number","Total","1,219,000",""
"2004","Turkey","Number","125 cm³ or less",":",""
"2004","Turkey","Number","Over 125 cm³",":",""
"2005","Belgium","Number","Total","346,000",""
"2005","Belgium","Number","125 cm³ or less",":",""
"2005","Belgium","Number","Over 125 cm³",":",""
"2005","Bulgaria","Number","Total","98,000",""
"2005","Bulgaria","Number","125 cm³ or less",":",""
"2005","Bulgaria","Number","Over 125 cm³",":",""
"2005","Czech Republic","Number","Total","794,000",""
"2005","Czech Republic","Number","125 cm³ or less","506,000","d"
"2005","Czech Republic","Number","Over 125 cm³","288,000",""
"2005","Denmark","Number","Total",":",""
"2005","Denmark","Number","125 cm³ or less",":",""
"2005","Denmark","Number","Over 125 cm³",":",""
"2005","Germany (until 1990 former territory of the FRG)","Number","Total","3,903,000",""
"2005","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less","832,000",""
"2005","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³","3,071,000",""
"2005","Estonia","Number","Total","10,200",""
"2005","Estonia","Number","125 cm³ or less",":",""
"2005","Estonia","Number","Over 125 cm³",":",""
"2005","Ireland","Number","Total","34,000",""
"2005","Ireland","Number","125 cm³ or less","12,000",""
"2005","Ireland","Number","Over 125 cm³","23,000",""
"2005","Greece","Number","Total","1,124,172",""
"2005","Greece","Number","125 cm³ or less",":",""
"2005","Greece","Number","Over 125 cm³",":",""
"2005","Spain","Number","Total",":",""
"2005","Spain","Number","125 cm³ or less",":",""
"2005","Spain","Number","Over 125 cm³",":",""
"2005","France","Number","Total","1,177,000",""
"2005","France","Number","125 cm³ or less","467,000",""
"2005","France","Number","Over 125 cm³","710,000",""
"2005","Croatia","Number","Total","44,000",""
"2005","Croatia","Number","125 cm³ or less","44,000",""
"2005","Croatia","Number","Over 125 cm³","0",""
"2005","Italy","Number","Total","4,938,000",""
"2005","Italy","Number","125 cm³ or less","1,398,000",""
"2005","Italy","Number","Over 125 cm³","3,540,000",""
"2005","Cyprus","Number","Total","16,200",""
"2005","Cyprus","Number","125 cm³ or less","8,000",""
"2005","Cyprus","Number","Over 125 cm³","8,200",""
"2005","Latvia","Number","Total","25,193",""
"2005","Latvia","Number","125 cm³ or less",":",""
"2005","Latvia","Number","Over 125 cm³",":",""
"2005","Lithuania","Number","Total","24,027","d"
"2005","Lithuania","Number","125 cm³ or less",":",""
"2005","Lithuania","Number","Over 125 cm³",":",""
"2005","Luxembourg","Number","Total","14,000",""
"2005","Luxembourg","Number","125 cm³ or less","870",""
"2005","Luxembourg","Number","Over 125 cm³","13,000",""
"2005","Hungary","Number","Total","123,000",""
"2005","Hungary","Number","125 cm³ or less","32,000",""
"2005","Hungary","Number","Over 125 cm³","90,000",""
"2005","Malta","Number","Total","12,032",""
"2005","Malta","Number","125 cm³ or less","7,372",""
"2005","Malta","Number","Over 125 cm³","4,660",""
"2005","Netherlands","Number","Total","553,000",""
"2005","Netherlands","Number","125 cm³ or less","10,000",""
"2005","Netherlands","Number","Over 125 cm³","543,000",""
"2005","Austria","Number","Total","326,000",""
"2005","Austria","Number","125 cm³ or less","50,000",""
"2005","Austria","Number","Over 125 cm³","276,000",""
"2005","Poland","Number","Total","754,000",""
"2005","Poland","Number","125 cm³ or less","278,000",""
"2005","Poland","Number","Over 125 cm³","476,000",""
"2005","Portugal","Number","Total",":",""
"2005","Portugal","Number","125 cm³ or less",":",""
"2005","Portugal","Number","Over 125 cm³",":",""
"2005","Romania","Number","Total","94,000",""
"2005","Romania","Number","125 cm³ or less",":",""
"2005","Romania","Number","Over 125 cm³",":",""
"2005","Slovenia","Number","Total","14,000",""
"2005","Slovenia","Number","125 cm³ or less",":",""
"2005","Slovenia","Number","Over 125 cm³",":",""
"2005","Slovakia","Number","Total","56,400",""
"2005","Slovakia","Number","125 cm³ or less",":",""
"2005","Slovakia","Number","Over 125 cm³",":",""
"2005","Finland","Number","Total","156,000","d"
"2005","Finland","Number","125 cm³ or less","30,000","d"
"2005","Finland","Number","Over 125 cm³","125,000","d"
"2005","Sweden","Number","Total","225,040",""
"2005","Sweden","Number","125 cm³ or less","14,710",""
"2005","Sweden","Number","Over 125 cm³","209,750",""
"2005","United Kingdom","Number","Total","1,106,000","d"
"2005","United Kingdom","Number","125 cm³ or less","269,000",""
"2005","United Kingdom","Number","Over 125 cm³","837,000",""
"2005","Iceland","Number","Total","4,000","e"
"2005","Iceland","Number","125 cm³ or less","1,000","e"
"2005","Iceland","Number","Over 125 cm³","3,000","e"
"2005","Liechtenstein","Number","Total","2,667",""
"2005","Liechtenstein","Number","125 cm³ or less","897",""
"2005","Liechtenstein","Number","Over 125 cm³","1,768",""
"2005","Norway","Number","Total","109,000",""
"2005","Norway","Number","125 cm³ or less","14,000",""
"2005","Norway","Number","Over 125 cm³","96,000",""
"2005","Switzerland","Number","Total","592,000",""
"2005","Switzerland","Number","125 cm³ or less","310,000",""
"2005","Switzerland","Number","Over 125 cm³","283,000",""
"2005","Former Yugoslav Republic of Macedonia, the","Number","Total","1,700",""
"2005","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2005","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2005","Turkey","Number","Total","1,441,000",""
"2005","Turkey","Number","125 cm³ or less",":",""
"2005","Turkey","Number","Over 125 cm³",":",""
"2006","Belgium","Number","Total","360,000",""
"2006","Belgium","Number","125 cm³ or less",":",""
"2006","Belgium","Number","Over 125 cm³",":",""
"2006","Bulgaria","Number","Total","43,000","d"
"2006","Bulgaria","Number","125 cm³ or less",":",""
"2006","Bulgaria","Number","Over 125 cm³",":",""
"2006","Czech Republic","Number","Total","823,000","d"
"2006","Czech Republic","Number","125 cm³ or less","520,000","d"
"2006","Czech Republic","Number","Over 125 cm³","302,000",""
"2006","Denmark","Number","Total","119,000",""
"2006","Denmark","Number","125 cm³ or less",":",""
"2006","Denmark","Number","Over 125 cm³",":",""
"2006","Germany (until 1990 former territory of the FRG)","Number","Total","3,969,000",""
"2006","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less","841,000",""
"2006","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³","3,044,000",""
"2006","Estonia","Number","Total","12,600",""
"2006","Estonia","Number","125 cm³ or less",":",""
"2006","Estonia","Number","Over 125 cm³",":",""
"2006","Ireland","Number","Total","35,000",""
"2006","Ireland","Number","125 cm³ or less","11,000",""
"2006","Ireland","Number","Over 125 cm³","24,000",""
"2006","Greece","Number","Total","1,205,816",""
"2006","Greece","Number","125 cm³ or less",":",""
"2006","Greece","Number","Over 125 cm³",":",""
"2006","Spain","Number","Total","2,058,000","d"
"2006","Spain","Number","125 cm³ or less","780,000","d"
"2006","Spain","Number","Over 125 cm³","1,279,000","d"
"2006","France","Number","Total","1,248,000",""
"2006","France","Number","125 cm³ or less","515,000",""
"2006","France","Number","Over 125 cm³","733,000",""
"2006","Croatia","Number","Total","50,000",""
"2006","Croatia","Number","125 cm³ or less","50,000",""
"2006","Croatia","Number","Over 125 cm³","0",""
"2006","Italy","Number","Total","5,289,000",""
"2006","Italy","Number","125 cm³ or less","1,466,000",""
"2006","Italy","Number","Over 125 cm³","3,823,000",""
"2006","Cyprus","Number","Total","17,300",""
"2006","Cyprus","Number","125 cm³ or less","8,100",""
"2006","Cyprus","Number","Over 125 cm³","9,200",""
"2006","Latvia","Number","Total","27,210",""
"2006","Latvia","Number","125 cm³ or less",":",""
"2006","Latvia","Number","Over 125 cm³",":",""
"2006","Lithuania","Number","Total","25,478","d"
"2006","Lithuania","Number","125 cm³ or less",":",""
"2006","Lithuania","Number","Over 125 cm³",":",""
"2006","Luxembourg","Number","Total","15,000",""
"2006","Luxembourg","Number","125 cm³ or less","950",""
"2006","Luxembourg","Number","Over 125 cm³","14,000",""
"2006","Hungary","Number","Total","204,000",""
"2006","Hungary","Number","125 cm³ or less","64,000",""
"2006","Hungary","Number","Over 125 cm³","141,000",""
"2006","Malta","Number","Total","12,692",""
"2006","Malta","Number","125 cm³ or less","7,608",""
"2006","Malta","Number","Over 125 cm³","5,084",""
"2006","Netherlands","Number","Total","568,000",""
"2006","Netherlands","Number","125 cm³ or less","11,000",""
"2006","Netherlands","Number","Over 125 cm³","557,000",""
"2006","Austria","Number","Total","332,000",""
"2006","Austria","Number","125 cm³ or less","55,000",""
"2006","Austria","Number","Over 125 cm³","277,000",""
"2006","Poland","Number","Total","784,000",""
"2006","Poland","Number","125 cm³ or less","282,000",""
"2006","Poland","Number","Over 125 cm³","502,000",""
"2006","Portugal","Number","Total",":",""
"2006","Portugal","Number","125 cm³ or less",":",""
"2006","Portugal","Number","Over 125 cm³",":",""
"2006","Romania","Number","Total","26,000",""
"2006","Romania","Number","125 cm³ or less",":",""
"2006","Romania","Number","Over 125 cm³",":",""
"2006","Slovenia","Number","Total","19,000",""
"2006","Slovenia","Number","125 cm³ or less",":",""
"2006","Slovenia","Number","Over 125 cm³",":",""
"2006","Slovakia","Number","Total","58,100",""
"2006","Slovakia","Number","125 cm³ or less",":",""
"2006","Slovakia","Number","Over 125 cm³",":",""
"2006","Finland","Number","Total","172,000","d"
"2006","Finland","Number","125 cm³ or less","33,000","d"
"2006","Finland","Number","Over 125 cm³","138,000","d"
"2006","Sweden","Number","Total","245,040",""
"2006","Sweden","Number","125 cm³ or less","16,480",""
"2006","Sweden","Number","Over 125 cm³","227,750",""
"2006","United Kingdom","Number","Total",":","c"
"2006","United Kingdom","Number","125 cm³ or less",":","c"
"2006","United Kingdom","Number","Over 125 cm³",":","c"
"2006","Iceland","Number","Total",":",""
"2006","Iceland","Number","125 cm³ or less",":",""
"2006","Iceland","Number","Over 125 cm³",":",""
"2006","Liechtenstein","Number","Total","2,825",""
"2006","Liechtenstein","Number","125 cm³ or less","1,116",""
"2006","Liechtenstein","Number","Over 125 cm³","1,709",""
"2006","Norway","Number","Total","117,000",""
"2006","Norway","Number","125 cm³ or less","15,000",""
"2006","Norway","Number","Over 125 cm³","102,000",""
"2006","Switzerland","Number","Total","609,000","e"
"2006","Switzerland","Number","125 cm³ or less","311,000","e"
"2006","Switzerland","Number","Over 125 cm³","298,000","e"
"2006","Former Yugoslav Republic of Macedonia, the","Number","Total","3,400",""
"2006","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2006","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2006","Turkey","Number","Total","1,823,000",""
"2006","Turkey","Number","125 cm³ or less",":",""
"2006","Turkey","Number","Over 125 cm³",":",""
"2007","Belgium","Number","Total","374,000",""
"2007","Belgium","Number","125 cm³ or less",":",""
"2007","Belgium","Number","Over 125 cm³",":",""
"2007","Bulgaria","Number","Total","51,000",""
"2007","Bulgaria","Number","125 cm³ or less",":",""
"2007","Bulgaria","Number","Over 125 cm³",":",""
"2007","Czech Republic","Number","Total","860,000","d"
"2007","Czech Republic","Number","125 cm³ or less","533,000","d"
"2007","Czech Republic","Number","Over 125 cm³","327,000",""
"2007","Denmark","Number","Total","133,914",""
"2007","Denmark","Number","125 cm³ or less",":",""
"2007","Denmark","Number","Over 125 cm³",":",""
"2007","Germany (until 1990 former territory of the FRG)","Number","Total",":","c"
"2007","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less",":","c"
"2007","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³",":","c"
"2007","Estonia","Number","Total","14,800",""
"2007","Estonia","Number","125 cm³ or less","900",""
"2007","Estonia","Number","Over 125 cm³","13,900",""
"2007","Ireland","Number","Total","37,000",""
"2007","Ireland","Number","125 cm³ or less","10,000",""
"2007","Ireland","Number","Over 125 cm³","27,000",""
"2007","Greece","Number","Total","1,298,688",""
"2007","Greece","Number","125 cm³ or less",":",""
"2007","Greece","Number","Over 125 cm³",":",""
"2007","Spain","Number","Total","2,311,000","d"
"2007","Spain","Number","125 cm³ or less","888,000","d"
"2007","Spain","Number","Over 125 cm³","1,424,000","d"
"2007","France","Number","Total",":",""
"2007","France","Number","125 cm³ or less",":",""
"2007","France","Number","Over 125 cm³",":",""
"2007","Croatia","Number","Total","58,000",""
"2007","Croatia","Number","125 cm³ or less","58,000",""
"2007","Croatia","Number","Over 125 cm³","0",""
"2007","Italy","Number","Total","5,590,000",""
"2007","Italy","Number","125 cm³ or less","1,517,000",""
"2007","Italy","Number","Over 125 cm³","4,073,000",""
"2007","Cyprus","Number","Total","19,200",""
"2007","Cyprus","Number","125 cm³ or less","8,200",""
"2007","Cyprus","Number","Over 125 cm³","11,000",""
"2007","Latvia","Number","Total","30,870",""
"2007","Latvia","Number","125 cm³ or less",":",""
"2007","Latvia","Number","Over 125 cm³",":",""
"2007","Lithuania","Number","Total","28,826","d"
"2007","Lithuania","Number","125 cm³ or less",":",""
"2007","Lithuania","Number","Over 125 cm³",":",""
"2007","Luxembourg","Number","Total","15,000",""
"2007","Luxembourg","Number","125 cm³ or less","1,000",""
"2007","Luxembourg","Number","Over 125 cm³","14,000",""
"2007","Hungary","Number","Total","204,000",""
"2007","Hungary","Number","125 cm³ or less","62,000",""
"2007","Hungary","Number","Over 125 cm³","146,000",""
"2007","Malta","Number","Total","13,440",""
"2007","Malta","Number","125 cm³ or less","7,800",""
"2007","Malta","Number","Over 125 cm³","5,640",""
"2007","Netherlands","Number","Total","585,000",""
"2007","Netherlands","Number","125 cm³ or less","12,000",""
"2007","Netherlands","Number","Over 125 cm³","573,000",""
"2007","Austria","Number","Total","347,000",""
"2007","Austria","Number","125 cm³ or less","60,000",""
"2007","Austria","Number","Over 125 cm³","287,000",""
"2007","Poland","Number","Total","825,000",""
"2007","Poland","Number","125 cm³ or less","288,000",""
"2007","Poland","Number","Over 125 cm³","537,000",""
"2007","Portugal","Number","Total",":",""
"2007","Portugal","Number","125 cm³ or less",":",""
"2007","Portugal","Number","Over 125 cm³",":",""
"2007","Romania","Number","Total","27,000",""
"2007","Romania","Number","125 cm³ or less",":",""
"2007","Romania","Number","Over 125 cm³",":",""
"2007","Slovenia","Number","Total","34,000",""
"2007","Slovenia","Number","125 cm³ or less",":",""
"2007","Slovenia","Number","Over 125 cm³",":",""
"2007","Slovakia","Number","Total","63,900",""
"2007","Slovakia","Number","125 cm³ or less",":",""
"2007","Slovakia","Number","Over 125 cm³",":",""
"2007","Finland","Number","Total","188,000","d"
"2007","Finland","Number","125 cm³ or less","37,000","d"
"2007","Finland","Number","Over 125 cm³","151,000","d"
"2007","Sweden","Number","Total","259,020",""
"2007","Sweden","Number","125 cm³ or less","17,890",""
"2007","Sweden","Number","Over 125 cm³","241,120",""
"2007","United Kingdom","Number","Total",":","c"
"2007","United Kingdom","Number","125 cm³ or less",":","c"
"2007","United Kingdom","Number","Over 125 cm³",":","c"
"2007","Iceland","Number","Total",":",""
"2007","Iceland","Number","125 cm³ or less",":",""
"2007","Iceland","Number","Over 125 cm³",":",""
"2007","Liechtenstein","Number","Total","2,880","d"
"2007","Liechtenstein","Number","125 cm³ or less","980","d"
"2007","Liechtenstein","Number","Over 125 cm³","1,900","d"
"2007","Norway","Number","Total","126,000",""
"2007","Norway","Number","125 cm³ or less","17,000",""
"2007","Norway","Number","Over 125 cm³","110,000",""
"2007","Switzerland","Number","Total","619,000","e"
"2007","Switzerland","Number","125 cm³ or less","309,000","e"
"2007","Switzerland","Number","Over 125 cm³","310,000","e"
"2007","Former Yugoslav Republic of Macedonia, the","Number","Total","4,400",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2007","Turkey","Number","Total","2,004,000",""
"2007","Turkey","Number","125 cm³ or less",":",""
"2007","Turkey","Number","Over 125 cm³",":",""
"2008","Belgium","Number","Total","388,000",""
